Formula,Type,Crystal system,Ionic conductivity (S/cm),Reference,Spacegroup,Unnamed: 6,Reference index,Source,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,compound possible,max ionic char,avg ionic char,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
NaNbTi(PO4)3,NASICON,Trigonal,1.59e-06,"1,2,3,7",167.0,,14.0,10.1021/acs.chemmater.6b02059,Na1 Nb1 Ti1 P3 O12,8.0,41.0,33.0,11.944444444444445,5.364197530864198,8.0,2.0,87.0,85.0,76.94444444444444,15.425925925925927,87.0,15.9994,92.90638,76.90698,24.92651307111111,12.118011182716051,15.9994,54.8,2750.0,2695.2,370.6316666666667,438.8861111111112,54.8,1.0,16.0,15.0,13.722222222222221,3.4629629629629637,16.0,2.0,5.0,3.0,2.5,0.6666666666666666,2.0,66.0,166.0,100.0,89.05555555555556,30.740740740740737,66.0,0.93,3.44,2.51,2.8844444444444446,0.7407407407407407,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,4.0,4.0,0.3333333333333333,0.5925925925925927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.388888888888889,0.8148148148148147,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,8.0,8.0,0.7777777777777778,1.382716049382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.7222222222222223,1.154320987654321,2.0,9.105,29.2433333333,20.1383333333,13.39355820105,5.718077601400001,9.105,0.0,1.625,1.625,0.2708333333333333,0.4513888888888889,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.25185185185e-06,2.3646090534944444e-06,0.0,2.0,229.0,227.0,44.55555555555556,57.592592592592595,12.0,5,0.693888666488711,0.6705025777059621,0.6667984304149365,0.6666724873599875,0.6666667302481573,False,0.792997622442975,0.1138038753269166,0.35051546391752575,0.5876288659793814,0.06185567010309278,0.0
NaMoZr(PO4)3,NASICON,Trigonal,2.06e-09,"1,2,3,7",167.0,,15.0,10.1021/cm970648j,Na1 Mo1 Zr1 P3 O12,8.0,42.0,34.0,13.0,6.888888888888889,8.0,2.0,87.0,85.0,77.16666666666667,15.055555555555552,87.0,15.9994,95.96,79.9606,27.504880848888888,15.84232019506173,15.9994,54.8,2896.0,2841.2,389.1316666666667,471.7485185185185,54.8,1.0,16.0,15.0,13.777777777777779,3.37037037037037,16.0,2.0,5.0,3.0,2.5555555555555554,0.7407407407407407,2.0,66.0,175.0,109.0,89.33333333333333,31.11111111111111,66.0,0.93,3.44,2.51,2.903888888888889,0.7148148148148148,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,5.0,5.0,0.3888888888888889,0.691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.444444444444445,0.802469135802469,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,8.0,8.0,0.7222222222222222,1.2839506172839505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.6666666666666665,1.074074074074074,2.0,9.105,29.2433333333,20.1383333333,13.616613756605554,6.015485008807407,9.105,0.0,1.625,1.625,0.2708333333333333,0.4513888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,44.55555555555556,57.592592592592595,12.0,5,0.693888666488711,0.6705025777059621,0.6667984304149365,0.6666724873599875,0.6666667302481573,True,0.792997622442975,0.10879523037396524,0.3469387755102041,0.5816326530612245,0.07142857142857142,0.0
NaMoTi(PO4)3,NASICON,Trigonal,3.07e-07,"1,2,3,7",167.0,,16.0,10.1002/aenm.201601196,Na1 Mo1 Ti1 P3 O12,8.0,42.0,34.0,12.0,5.444444444444445,8.0,2.0,87.0,85.0,77.11111111111111,15.148148148148145,87.0,15.9994,95.96,79.9606,25.096158626666668,12.363054762962962,15.9994,54.8,2896.0,2841.2,378.7427777777778,453.2793827160493,54.8,1.0,16.0,15.0,13.777777777777779,3.37037037037037,16.0,2.0,5.0,3.0,2.5,0.6666666666666666,2.0,66.0,166.0,100.0,88.5,30.0,66.0,0.93,3.44,2.51,2.9155555555555557,0.6992592592592592,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,5.0,5.0,0.3888888888888889,0.691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.444444444444445,0.802469135802469,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,8.0,8.0,0.7222222222222222,1.2839506172839505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.6666666666666665,1.074074074074074,2.0,9.105,29.2433333333,20.1383333333,13.255224867716667,5.533633156955555,9.105,0.0,1.625,1.625,0.2708333333333333,0.4513888888888889,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.25185185185e-06,2.3646090534944444e-06,0.0,2.0,229.0,227.0,44.55555555555556,57.592592592592595,12.0,5,0.693888666488711,0.6705025777059621,0.6667984304149365,0.6666724873599875,0.6666667302481573,True,0.792997622442975,0.10525640339747744,0.3469387755102041,0.5816326530612245,0.07142857142857142,0.0
Na3Zr2(SiO4)2(PO4),NASICON,Monoclinic,0.00067,"1,2,3",15.0,,17.0,10.1016/0167-2738(83)90099-1,Na3 Zr2 Si2 O12 P1,8.0,40.0,32.0,12.6,6.0,8.0,2.0,87.0,85.0,68.85,25.025,87.0,15.9994,91.224,75.22460000000001,26.527743492000003,13.695404454000002,15.9994,54.8,2128.0,2073.2,485.8755,568.6498,54.8,1.0,16.0,15.0,12.3,5.05,16.0,2.0,5.0,3.0,2.6,0.72,2.0,66.0,175.0,109.0,98.45,38.94,66.0,0.93,3.44,2.51,2.636,0.9648000000000001,3.44,1.0,2.0,1.0,1.85,0.255,2.0,0.0,4.0,4.0,2.75,1.525,4.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.46,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,4.0,4.0,1.75,0.875,2.0,0.0,8.0,8.0,0.8,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.7,1.35,2.0,9.105,29.2433333333,20.1383333333,15.341511904755,7.483814285706001,9.105,0.0,1.625,1.625,0.15855000000000002,0.269535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,83.75,94.275,12.0,5,0.6363961030678927,0.6050499696904807,0.6001484604640718,0.600005846190929,0.6000000592059823,True,0.792997622442975,0.1561111161353131,0.3854166666666667,0.5729166666666667,0.04166666666666667,0.0
Na4Zr2(SiO4)3,NASICON,Trigonal,8.87e-09,"1,2,3",167.0,,18.0,10.1021/jacs.8b11388,Na4 Zr2 Si3 O12,8.0,40.0,32.0,12.476190476190476,5.678004535147393,8.0,2.0,87.0,85.0,65.42857142857143,28.24489795918367,87.0,15.9994,91.224,75.22460000000001,26.221732243809523,12.91388940770975,15.9994,54.8,2128.0,2073.2,545.6228571428571,627.512925170068,54.8,1.0,16.0,15.0,11.714285714285714,5.551020408163266,16.0,2.0,5.0,3.0,2.619047619047619,0.7074829931972789,2.0,66.0,175.0,109.0,101.85714285714286,40.97959183673469,66.0,0.93,3.44,2.51,2.540952380952381,1.0274829931972789,3.44,1.0,2.0,1.0,1.8095238095238095,0.30839002267573695,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,2.0,2.0,0.19047619047619047,0.34467120181405897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.571428571428571,1.6326530612244898,6.0,0.0,1.0,1.0,0.19047619047619047,0.30839002267573695,0.0,0.0,4.0,4.0,1.7142857142857142,0.979591836734694,2.0,0.0,8.0,8.0,0.7619047619047619,1.3786848072562359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.6666666666666665,1.396825396825397,2.0,9.105,29.2433333333,20.1383333333,15.902063492057142,7.768072562351021,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,101.38095238095238,102.14965986394557,12.0,4,0.6263307827602812,0.582139257627935,0.572023945450671,0.5714711622935482,0.5714295945803444,True,0.792997622442975,0.16684221675897365,0.39583333333333337,0.5625000000000001,0.041666666666666664,0.0
Na2.4Hf2(SiO4)1.4(PO4)1.6,NASICON,Trigonal,0.00073,"1,2,3,8",,,19.0,10.1016/j.ceramint.2009.03.009,Na2.4 Hf2 Si1.4 O12 P1.6,8.0,72.0,64.0,15.979381443298967,11.550643001381653,8.0,2.0,87.0,85.0,71.17525773195875,22.512488043362744,87.0,15.9994,178.49,162.4906,35.722987910927834,29.436497337953018,15.9994,54.8,2506.0,2451.2,486.0395876288659,589.8211754702943,54.8,1.0,16.0,15.0,12.68041237113402,4.67977468381337,16.0,2.0,6.0,4.0,2.690721649484536,0.854501009671591,2.0,66.0,175.0,109.0,96.23711340206185,37.40673822935487,66.0,0.93,3.44,2.51,2.694639175257732,0.9220958656605377,3.44,1.0,2.0,1.0,1.8762886597938144,0.21681368902114995,2.0,0.0,4.0,4.0,2.8659793814432986,1.425018599213519,4.0,0.0,2.0,2.0,0.20618556701030927,0.36985864597725576,0.0,0.0,14.0,14.0,1.4432989690721647,2.58901052184079,0.0,1.0,18.0,17.0,6.391752577319587,2.393453076841322,6.0,0.0,1.0,1.0,0.12371134020618554,0.21681368902114995,0.0,0.0,4.0,4.0,1.77319587628866,0.8043362737804228,2.0,0.0,8.0,8.0,0.8247422680412371,1.479434583909023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.721649484536082,1.3187373791051118,2.0,9.105,29.2433333333,20.1383333333,14.874864997538143,7.137977316542033,9.105,0.0,1.625,1.625,0.18980412371134017,0.320905941120204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,72.29896907216495,86.19236900839621,12.0,5,0.6485019567965588,0.6219581605786796,0.6186200721291227,0.6185582399521886,0.6185567085266659,True,0.792997622442975,0.1485527994250466,0.2935483870967742,0.4483870967741935,0.03225806451612903,0.2258064516129032
Na2.5Hf2(SiO4)1.5(PO4)1.5,NASICON,Trigonal,0.000187,"1,3,8",,,20.0,10.1016/0254-0584(93)90171-H,Na2.5 Hf2 Si1.5 O12 P1.5,8.0,72.0,64.0,15.948717948717949,11.497698882314268,8.0,2.0,87.0,85.0,70.7948717948718,22.93096646942801,87.0,15.9994,178.49,162.4906,35.64287775384616,29.30197379408284,15.9994,54.8,2506.0,2451.2,492.4730769230769,596.8045364891518,54.8,1.0,16.0,15.0,12.615384615384615,4.7455621301775155,16.0,2.0,6.0,4.0,2.6923076923076925,0.8520710059171597,2.0,66.0,175.0,109.0,96.61538461538461,37.680473372781066,66.0,0.93,3.44,2.51,2.6841025641025644,0.9303353057199208,3.44,1.0,2.0,1.0,1.8717948717948718,0.2235371466140697,2.0,0.0,4.0,4.0,2.8461538461538463,1.4437869822485208,4.0,0.0,2.0,2.0,0.20512820512820512,0.3681788297172912,0.0,0.0,14.0,14.0,1.435897435897436,2.577251808021039,0.0,1.0,18.0,17.0,6.358974358974359,2.3879026955950033,6.0,0.0,1.0,1.0,0.1282051282051282,0.2235371466140697,0.0,0.0,4.0,4.0,1.7692307692307692,0.8165680473372782,2.0,0.0,8.0,8.0,0.8205128205128205,1.4727153188691648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.717948717948718,1.324128862590401,2.0,9.105,29.2433333333,20.1383333333,14.93762515261795,7.178615572452861,9.105,0.0,1.625,1.625,0.18446153846153845,0.3121656804733728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,74.25641025641026,87.7396449704142,12.0,5,0.6461334958130335,0.6189694609979594,0.6154562411150044,0.615386510726342,0.6153846259953557,True,0.792997622442975,0.15003315345338458,0.29435483870967744,0.44758064516129037,0.03225806451612903,0.22580645161290325
Na2.6Hf2(SiO4)1.6(PO4)1.4,NASICON,Trigonal,0.00059,"1,2,3,8",,,21.0,10.1016/0167-2738(96)00267-6,Na2.6 Hf2 Si1.6 O12 P1.4,8.0,72.0,64.0,15.918367346938778,11.445231153685967,8.0,2.0,87.0,85.0,70.41836734693878,23.339233652644733,87.0,15.9994,178.49,162.4906,35.56358504734694,29.16865611278634,15.9994,54.8,2506.0,2451.2,498.84091836734694,603.6094585589339,54.8,1.0,16.0,15.0,12.551020408163266,4.809662640566431,16.0,2.0,6.0,4.0,2.6938775510204085,0.8496459808413163,2.0,66.0,175.0,109.0,96.98979591836736,37.94668887963349,66.0,0.93,3.44,2.51,2.6736734693877557,0.938359017076218,3.44,1.0,2.0,1.0,1.8673469387755102,0.23011245314452317,2.0,0.0,4.0,4.0,2.8265306122448988,1.461682632236568,4.0,0.0,2.0,2.0,0.20408163265306126,0.3665139525197835,0.0,0.0,14.0,14.0,1.4285714285714288,2.5655976676384844,0.0,1.0,18.0,17.0,6.326530612244898,2.3823406913785927,6.0,0.0,1.0,1.0,0.1326530612244898,0.23011245314452317,0.0,0.0,4.0,4.0,1.7653061224489794,0.828613077884215,2.0,0.0,8.0,8.0,0.816326530612245,1.466055810079134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.714285714285715,1.3294460641399422,2.0,9.105,29.2433333333,20.1383333333,14.999744897952043,7.218054977084132,9.105,0.0,1.625,1.625,0.17917346938775514,0.30349791753436073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,76.1938775510204,89.20387338608914,12.0,5,0.6439090842564694,0.6160496251879102,0.6123268972815356,0.6122472621501974,0.612244913067785,True,0.792997622442975,0.15146841332986374,0.29516129032258065,0.4467741935483872,0.03225806451612904,0.22580645161290325
Na2.8Hf2(SiO4)1.8(PO4)1.2,NASICON,Monoclinic,0.00069,"1,2,3,8",,,22.0,10.1016/S0167-2738(97)00307-X,Na2.8 Hf2 Si1.8 O12 P1.2,8.0,72.0,64.0,15.858585858585858,11.34169982654831,8.0,2.0,87.0,85.0,69.67676767676767,24.126109580655037,87.0,15.9994,178.49,162.4906,35.407402443636364,28.90557526391185,15.9994,54.8,2506.0,2451.2,511.38363636363636,616.701230486685,54.8,1.0,16.0,15.0,12.424242424242424,4.932966023875115,16.0,2.0,6.0,4.0,2.696969696969697,0.8448117539026627,2.0,66.0,175.0,109.0,97.72727272727272,38.45730027548209,66.0,0.93,3.44,2.51,2.653131313131313,0.953780226507499,3.44,1.0,2.0,1.0,1.8585858585858583,0.2428323640444854,2.0,0.0,4.0,4.0,2.787878787878788,1.4949494949494948,4.0,0.0,2.0,2.0,0.20202020202020202,0.3632282420161208,0.0,0.0,14.0,14.0,1.4141414141414141,2.5425976941128456,0.0,1.0,18.0,17.0,6.262626262626262,2.3711866136108553,6.0,0.0,1.0,1.0,0.1414141414141414,0.24283236404448524,0.0,0.0,4.0,4.0,1.7575757575757573,0.8521579430670341,2.0,0.0,8.0,8.0,0.8080808080808081,1.4529129680644832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.707070707070707,1.3398632792572185,2.0,9.105,29.2433333333,20.1383333333,15.12210197209495,7.293456935872665,9.105,0.0,1.625,1.625,0.16875757575757575,0.286376492194674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,80.010101010101,91.89225589225589,12.0,5,0.6398812510994689,0.6104147710898032,0.6061704068029069,0.6060643321499749,0.6060606364108411,True,0.792997622442975,0.15420818273247225,0.2967741935483871,0.4451612903225807,0.03225806451612903,0.22580645161290325
Na3Hf2(SiO4)2(PO4),NASICON,Monoclinic,0.0011,"1,2,3,8",,,23.0,10.1038/srep32330,Na3 Hf2 Si2 O12 P1,8.0,72.0,64.0,15.8,11.24,8.0,2.0,87.0,85.0,68.95,24.875,87.0,15.9994,178.49,162.4906,35.254343492,28.647131301599995,15.9994,54.8,2506.0,2451.2,523.6755,629.1297999999999,54.8,1.0,16.0,15.0,12.3,5.05,16.0,2.0,6.0,4.0,2.7,0.8400000000000001,2.0,66.0,175.0,109.0,98.45,38.94,66.0,0.93,3.44,2.51,2.633,0.9683999999999999,3.44,1.0,2.0,1.0,1.85,0.255,2.0,0.0,4.0,4.0,2.75,1.525,4.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,18.0,17.0,6.2,2.3600000000000003,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,4.0,4.0,1.75,0.875,2.0,0.0,8.0,8.0,0.8,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.7,1.35,2.0,9.105,29.2433333333,20.1383333333,15.242011904755,7.364414285706,9.105,0.0,1.625,1.625,0.15855000000000002,0.269535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,83.75,94.275,12.0,5,0.6363961030678927,0.6050499696904807,0.6001484604640718,0.600005846190929,0.6000000592059823,True,0.792997622442975,0.15678085618131116,0.29838709677419356,0.4435483870967742,0.03225806451612903,0.2258064516129032
Na3.2Hf2(SiO4)2.2(PO4)0.8,NASICON,Monoclinic,0.0023,"1,2,3,8",,,24.0,10.1002/aenm.201901205,Na3.2 Hf2 Si2.2 O12 P0.8,8.0,72.0,64.0,15.742574257425742,11.140084305460247,8.0,2.0,87.0,85.0,68.23762376237624,25.58768748161945,87.0,15.9994,178.49,162.4906,35.104315410693076,28.3932048691697,15.9994,54.8,2506.0,2451.2,535.7239603960396,640.9266699343202,54.8,1.0,16.0,15.0,12.178217821782178,5.161062640917557,16.0,2.0,6.0,4.0,2.702970297029703,0.8352122340946967,2.0,66.0,175.0,109.0,99.15841584158416,39.39613763356534,66.0,0.93,3.44,2.51,2.6132673267326734,0.9822566415057348,3.44,1.0,2.0,1.0,1.8415841584158419,0.2666405254386823,2.0,0.0,4.0,4.0,2.7128712871287126,1.5520047054210373,4.0,0.0,2.0,2.0,0.19801980198019803,0.35682776198411925,0.0,0.0,14.0,14.0,1.3861386138613863,2.4977943338888347,0.0,1.0,18.0,17.0,6.138613861386139,2.3487893343789823,6.0,0.0,1.0,1.0,0.15841584158415842,0.26664052543868244,0.0,0.0,4.0,4.0,1.7425742574257423,0.8971669444172143,2.0,0.0,8.0,8.0,0.7920792079207921,1.427311047936477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.6930693069306932,1.3598666797372807,2.0,9.105,29.2433333333,20.1383333333,15.35954738330297,7.43114540590452,9.105,0.0,1.625,1.625,0.14854455445544557,0.252966964023135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,87.41584158415843,96.368591314577,12.0,5,0.6334312693751807,0.5999514521854458,0.5942595294352,0.5940684378723392,0.5940595174945713,True,0.792997622442975,0.15919469955655965,0.30000000000000004,0.4419354838709677,0.03225806451612903,0.22580645161290325
Na3.4Hf2(SiO4)2.4(PO4)0.6,NASICON,Trigonal,0.0014,"1,2,3,8",,,25.0,10.1007/s11581-015-1498-8,Na3.4 Hf2 Si2.4 O12 P0.6,8.0,72.0,64.0,15.68627450980392,11.041906958861974,8.0,2.0,87.0,85.0,67.5392156862745,26.265859284890425,87.0,15.9994,178.49,162.4906,34.95722905647059,28.143680577162627,15.9994,54.8,2506.0,2451.2,547.5361764705882,652.1216493656285,54.8,1.0,16.0,15.0,12.058823529411763,5.26643598615917,16.0,2.0,6.0,4.0,2.705882352941176,0.8304498269896193,2.0,66.0,175.0,109.0,99.85294117647058,39.82698961937715,66.0,0.93,3.44,2.51,2.593921568627451,0.9953863898500576,3.44,1.0,2.0,1.0,1.8333333333333335,0.2777777777777776,2.0,0.0,4.0,4.0,2.6764705882352935,1.5761245674740485,4.0,0.0,2.0,2.0,0.196078431372549,0.35371011149557857,0.0,0.0,14.0,14.0,1.372549019607843,2.47597078046905,0.0,1.0,18.0,17.0,6.078431372549019,2.33756247597078,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,4.0,4.0,1.7352941176470587,0.9186851211072664,2.0,0.0,8.0,8.0,0.784313725490196,1.4148404459823143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.6862745098039214,1.369473279507881,2.0,9.105,29.2433333333,20.1383333333,15.474778244624508,7.493856758381776,9.105,0.0,1.625,1.625,0.13873529411764704,0.23666608996539787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,91.00980392156862,98.18858131487887,12.0,5,0.6309644278315327,0.5951152961829965,0.5885026816393838,0.5882489869477033,0.5882354972363663,True,0.792997622442975,0.16145752634092844,0.3016129032258065,0.4403225806451612,0.03225806451612903,0.2258064516129032
Na3.6Hf2(SiO4)2.6(PO4)0.4,NASICON,Trigonal,0.0012,"1,2,3,8",,,26.0,10.1016/j.jpowsour.2017.02.042,Na3.6 Hf2 Si2.6 O12 P0.4,8.0,72.0,64.0,15.63106796116505,10.945423696861157,8.0,2.0,87.0,85.0,66.85436893203884,26.91111320576869,87.0,15.9994,178.49,162.4906,34.812998747961174,27.898446845056096,15.9994,54.8,2506.0,2451.2,559.1190291262136,662.7429578659628,54.8,1.0,16.0,15.0,11.941747572815535,5.366387029880291,16.0,2.0,6.0,4.0,2.7087378640776705,0.8257140164011689,2.0,66.0,175.0,109.0,100.53398058252428,40.23376378546518,66.0,0.93,3.44,2.51,2.57495145631068,1.0078235460458103,3.44,1.0,2.0,1.0,1.8252427184466018,0.28843434819492897,2.0,0.0,4.0,4.0,2.640776699029127,1.5975115467998868,4.0,0.0,2.0,2.0,0.19417475728155342,0.35064567819775666,0.0,0.0,14.0,14.0,1.3592233009708738,2.454519747384297,0.0,1.0,18.0,17.0,6.019417475728156,2.3263267037421067,6.0,0.0,1.0,1.0,0.1747572815533981,0.2884343481949289,0.0,0.0,4.0,4.0,1.7281553398058256,0.9395796022245262,2.0,0.0,8.0,8.0,0.7766990291262137,1.4025827127910266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.6796116504854375,1.3788292958808563,2.0,9.105,29.2433333333,20.1383333333,15.587771613493207,7.552743627370725,9.105,0.0,1.625,1.625,0.12911650485436896,0.2206262607220285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,94.53398058252428,99.74964652653408,12.0,5,0.6289733723007969,0.5905374147646748,0.5828775666760819,0.5825446320618641,0.5825246300629455,True,0.792997622442975,0.16357672574576093,0.30322580645161284,0.43870967741935485,0.03225806451612903,0.2258064516129032
